Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
0_35_54,"[101, 128, 128, 131, 141, 147, 147, 149, 152, 152, 152, 152, 152, 152, 152, 162, 162, 194, 251, 275]",[0],[35],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 20, 22, 23]","[101, 128, 128, 131, 141, 147, 147, 149, 152, 152, 152, 152, 152, 152, 152, 162, 162, 194, 251, 275]","[101, 128, 128, 131, 141, 147, 147, 149, 152, 152, 152, 152, 152, 152, 152, 162, 162, 194, 251, 275]"
0_37_55,"[0, 2, 6, 6, 6, 46, 46, 46, 85, 90, 129, 129, 162, 186, 186, 187, 221, 229, 229, 233]",[0],[37],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[0, 2, 6, 6, 6, 46, 46, 46, 85, 90, 129, 129, 162, 186, 186, 187, 221, 229, 229, 233]","[0, 2, 6, 6, 6, 46, 46, 46, 85, 90, 129, 129, 162, 186, 186, 187, 221, 229, 229, 233]"
0_57_56,"[22, 22, 22, 45, 45, 45, 173, 183, 189, 212, 213, 226, 247, 255, 257, 260, 306, 323, 395, 427]",[0],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[22, 22, 22, 45, 45, 45, 173, 183, 189, 212, 213, 226, 247, 255, 257, 260, 306, 323, 395, 427]","[22, 22, 22, 45, 45, 45, 173, 183, 189, 212, 213, 226, 247, 255, 257, 260, 306, 323, 395, 427]"
0_40_57,"[29, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 51, 51, 51, 51, 51, 74, 74, 78, 114]",[0],[40],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]","[29, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 51, 51, 51, 51, 51, 74, 74, 78, 114]","[29, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 51, 51, 51, 51, 51, 74, 74, 78, 114]"
0_22_58,"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]",[0],[22],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]"
4_45_59,"[13, 16, 34, 34, 61, 75, 79, 84, 88, 106, 128, 180, 192, 227, 248, 275, 287, 339, 339, 339]",[4],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[13, 16, 34, 34, 61, 75, 79, 84, 88, 106, 128, 180, 192, 227, 248, 275, 287, 339, 339, 339]","[13, 16, 34, 34, 61, 75, 79, 84, 88, 106, 128, 180, 192, 227, 248, 275, 287, 339, 339, 339]"
0_25_60,"[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]",[0],[25],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 21, 22, 23]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
5_37_61,"[0, 2, 5, 6, 6, 14, 14, 27, 34, 36, 46, 68, 86, 122, 122, 132, 186, 221, 226, 229]",[5],[37],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 20, 21, 22, 23]","[0, 2, 5, 6, 6, 14, 14, 27, 34, 36, 46, 68, 86, 122, 122, 132, 186, 221, 226, 229]","[0, 2, 5, 6, 6, 14, 14, 27, 34, 36, 46, 68, 86, 122, 122, 132, 186, 221, 226, 229]"
0_58_62,"[4, 10, 38, 128, 184, 226, 230, 230, 230, 230, 240, 251, 260, 260, 315, 336, 337, 344, 352, 363]",[0],[58],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[4, 10, 38, 128, 184, 226, 230, 230, 230, 230, 240, 251, 260, 260, 315, 336, 337, 344, 352, 363]","[4, 10, 38, 128, 184, 226, 230, 230, 230, 230, 240, 251, 260, 260, 315, 336, 337, 344, 352, 363]"
0_66_63,"[9, 9, 31, 31, 79, 79, 79, 79, 79, 79, 92, 92, 171, 205, 209, 209, 209, 209, 209, 209]",[0],[66],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 21, 22, 23]","[9, 9, 31, 31, 79, 79, 79, 79, 79, 79, 92, 92, 171, 205, 209, 209, 209, 209, 209, 209]","[9, 9, 31, 31, 79, 79, 79, 79, 79, 79, 92, 92, 171, 205, 209, 209, 209, 209, 209, 209]"
0_14_64,"[75, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 100, 100, 100, 100, 100, 100]",[0],[14],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[75, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 100, 100, 100, 100, 100, 100]","[75, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 100, 100, 100, 100, 100, 100]"
0_57_65,"[60, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 97, 151, 151, 170, 231, 231, 231, 231, 231]",[0],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[60, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 97, 151, 151, 170, 231, 231, 231, 231, 231]","[60, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 97, 151, 151, 170, 231, 231, 231, 231, 231]"
0_57_66,"[110, 138, 191, 235, 235, 235, 266, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303]",[0],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[110, 138, 191, 235, 235, 235, 266, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303]","[110, 138, 191, 235, 235, 235, 266, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303]"
0_66_67,"[31, 31, 31, 48, 126, 126, 126, 209, 209, 209, 209, 209, 209, 209, 220, 292, 292, 292, 292, 292]",[0],[66],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[31, 31, 31, 48, 126, 126, 126, 209, 209, 209, 209, 209, 209, 209, 220, 292, 292, 292, 292, 292]","[31, 31, 31, 48, 126, 126, 126, 209, 209, 209, 209, 209, 209, 209, 220, 292, 292, 292, 292, 292]"
4_57_68,"[5, 5, 5, 89, 89, 205, 205, 205, 273, 277, 396, 401, 417, 426, 476, 476, 480, 480, 480, 480]",[4],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23]","[5, 5, 5, 89, 89, 205, 205, 205, 273, 277, 396, 401, 417, 426, 476, 476, 480, 480, 480, 480]","[5, 5, 5, 89, 89, 205, 205, 205, 273, 277, 396, 401, 417, 426, 476, 476, 480, 480, 480, 480]"
0_85_69,"[56, 56, 126, 126, 126, 126, 147, 147, 147, 147, 147, 169, 390, 420, 614, 717, 717, 717, 717, 717]",[0],[85],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[56, 56, 126, 126, 126, 126, 147, 147, 147, 147, 147, 169, 390, 420, 614, 717, 717, 717, 717, 717]","[56, 56, 126, 126, 126, 126, 147, 147, 147, 147, 147, 169, 390, 420, 614, 717, 717, 717, 717, 717]"
4_57_70,"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 106, 139, 206, 210, 226, 240, 261, 261, 261, 261]",[4],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 106, 139, 206, 210, 226, 240, 261, 261, 261, 261]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 106, 139, 206, 210, 226, 240, 261, 261, 261, 261]"
0_56_71,"[2, 14, 31, 47, 47, 56, 65, 65, 65, 65, 65, 78, 100, 148, 205, 205, 205, 205, 205, 214]",[0],[56],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 21, 22, 23]","[2, 14, 31, 47, 47, 56, 65, 65, 65, 65, 65, 78, 100, 148, 205, 205, 205, 205, 205, 214]","[2, 14, 31, 47, 47, 56, 65, 65, 65, 65, 65, 78, 100, 148, 205, 205, 205, 205, 205, 214]"
0_44_72,"[6, 49, 54, 62, 64, 87, 96, 105, 118, 118, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",[0],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]","[6, 49, 54, 62, 64, 87, 96, 105, 118, 118, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[6, 49, 54, 62, 64, 87, 96, 105, 118, 118, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]"
6_57_73,"[33, 45, 84, 126, 126, 126, 126, 126, 126, 187, 187, 187, 187, 189, 226, 226, 226, 226, 226, 285]",[6],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[33, 45, 84, 126, 126, 126, 126, 126, 126, 187, 187, 187, 187, 189, 226, 226, 226, 226, 226, 285]","[33, 45, 84, 126, 126, 126, 126, 126, 126, 187, 187, 187, 187, 189, 226, 226, 226, 226, 226, 285]"
0_85_74,"[92, 126, 126, 210, 469, 469, 643, 900, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028]",[0],[85],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]","[92, 126, 126, 210, 469, 469, 643, 900, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028]","[92, 126, 126, 210, 469, 469, 643, 900, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028]"
0_59_75,"[106, 134, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183]",[0],[59],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[106, 134, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183]","[106, 134, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183]"
0_36_76,"[21, 47, 56, 85, 85, 135, 135, 135, 135, 135, 135, 135, 149, 149, 247, 247, 289, 308, 329, 348]",[0],[36],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[21, 47, 56, 85, 85, 135, 135, 135, 135, 135, 135, 135, 149, 149, 247, 247, 289, 308, 329, 348]","[21, 47, 56, 85, 85, 135, 135, 135, 135, 135, 135, 135, 149, 149, 247, 247, 289, 308, 329, 348]"
4_47_77,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",[4],[47],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
0_37_78,"[6, 8, 14, 120, 128, 129, 148, 148, 148, 152, 228, 245, 257, 275, 285, 315, 326, 353, 353, 361]",[0],[37],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 23]","[6, 8, 14, 120, 128, 129, 148, 148, 148, 152, 228, 245, 257, 275, 285, 315, 326, 353, 353, 361]","[6, 8, 14, 120, 128, 129, 148, 148, 148, 152, 228, 245, 257, 275, 285, 315, 326, 353, 353, 361]"
0_82_79,"[22, 36, 88, 169, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175]",[0],[82],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[22, 36, 88, 169, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175]","[22, 36, 88, 169, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175]"
0_82_80,"[22, 36, 88, 169, 169, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175]",[0],[82],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[22, 36, 88, 169, 169, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175]","[22, 36, 88, 169, 169, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175]"
0_45_81,"[6, 14, 14, 14, 14, 14, 27, 27, 27, 27, 36, 46, 46, 46, 46, 59, 65, 65, 65, 65]",[0],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[6, 14, 14, 14, 14, 14, 27, 27, 27, 27, 36, 46, 46, 46, 46, 59, 65, 65, 65, 65]","[6, 14, 14, 14, 14, 14, 27, 27, 27, 27, 36, 46, 46, 46, 46, 59, 65, 65, 65, 65]"
0_45_82,"[87, 105, 105, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 184, 264, 264, 283]",[0],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[87, 105, 105, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 184, 264, 264, 283]","[87, 105, 105, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 184, 264, 264, 283]"
0_55_83,"[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76]",[0],[55],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76]"
0_61_84,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 141]",[0],[61],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 141]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 141]"
0_23_85,"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]",[0],[23],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]"
7_57_86,"[0, 0, 21, 21, 173, 187, 187, 187, 226, 226, 226, 274, 274, 274, 274, 276, 323, 323, 323, 486]",[7],[57],"[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18]","[0, 0, 21, 21, 173, 187, 187, 187, 226, 226, 226, 274, 274, 274, 274, 276, 323, 323, 323, 486]","[0, 0, 21, 21, 173, 187, 187, 187, 226, 226, 226, 274, 274, 274, 274, 276, 323, 323, 323, 486]"
0_45_87,"[11, 11, 50, 115, 115, 115, 129, 154, 219, 248, 248, 307, 307, 307, 307, 307, 307, 307, 326, 328]",[0],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[11, 11, 50, 115, 115, 115, 129, 154, 219, 248, 248, 307, 307, 307, 307, 307, 307, 307, 326, 328]","[11, 11, 50, 115, 115, 115, 129, 154, 219, 248, 248, 307, 307, 307, 307, 307, 307, 307, 326, 328]"
0_66_88,"[31, 31, 33, 45, 45, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 154, 162, 162]",[0],[66],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[31, 31, 33, 45, 45, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 154, 162, 162]","[31, 31, 33, 45, 45, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 154, 162, 162]"
0_35_89,"[7, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 20, 46, 46, 59, 62, 62]",[0],[35],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[7, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 20, 46, 46, 59, 62, 62]","[7, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 20, 46, 46, 59, 62, 62]"
0_44_90,"[2, 14, 16, 16, 16, 16, 16, 16, 16, 16, 29, 29, 29, 29, 65, 65, 71, 72, 138, 138]",[0],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[2, 14, 16, 16, 16, 16, 16, 16, 16, 16, 29, 29, 29, 29, 65, 65, 71, 72, 138, 138]","[2, 14, 16, 16, 16, 16, 16, 16, 16, 16, 29, 29, 29, 29, 65, 65, 71, 72, 138, 138]"
0_51_91,"[19, 114, 173, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 423]",[0],[51],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[19, 114, 173, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 423]","[19, 114, 173, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186, 423]"
4_57_92,"[173, 192, 192, 192, 214, 218, 321, 323, 323, 343, 431, 506, 506, 506, 506, 506, 506, 506, 506, 506]",[4],[57],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 23]","[173, 192, 192, 192, 214, 218, 321, 323, 323, 343, 431, 506, 506, 506, 506, 506, 506, 506, 506, 506]","[173, 192, 192, 192, 214, 218, 321, 323, 323, 343, 431, 506, 506, 506, 506, 506, 506, 506, 506, 506]"
4_56_93,"[31, 33, 75, 75, 87, 87, 87, 87, 87, 129, 129, 179, 230, 235, 235, 273, 295, 306, 306, 306]",[4],[56],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 22, 23]","[31, 33, 75, 75, 87, 87, 87, 87, 87, 129, 129, 179, 230, 235, 235, 273, 295, 306, 306, 306]","[31, 33, 75, 75, 87, 87, 87, 87, 87, 129, 129, 179, 230, 235, 235, 273, 295, 306, 306, 306]"
0_44_94,"[10, 33, 41, 41, 62, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 139, 150, 172]",[0],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22]","[10, 33, 41, 41, 62, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 139, 150, 172]","[10, 33, 41, 41, 62, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 139, 150, 172]"
0_32_95,"[41, 41, 41, 53, 53, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 61, 64, 67, 67]",[0],[32],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[41, 41, 41, 53, 53, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 61, 64, 67, 67]","[41, 41, 41, 53, 53, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 61, 64, 67, 67]"
0_11_96,"[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]",[0],[11],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]","[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]"
8_57_97,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 33, 58, 170, 170, 173, 173, 187, 226, 226, 226]",[8],[57],"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 33, 58, 170, 170, 173, 173, 187, 226, 226, 226]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 33, 58, 170, 170, 173, 173, 187, 226, 226, 226]"
3_7_98,"[18, 18, 49, 63, 63, 63, 63, 79, 131, 196, 196, 196, 196, 196, 196, 231, 231, 231, 231, 240]",[3],[7],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21]","[18, 18, 49, 63, 63, 63, 63, 79, 131, 196, 196, 196, 196, 196, 196, 231, 231, 231, 231, 240]","[18, 18, 49, 63, 63, 63, 63, 79, 131, 196, 196, 196, 196, 196, 196, 231, 231, 231, 231, 240]"
0_65_99,"[20, 45, 45, 45, 76, 76, 76, 76, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]",[0],[65],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[20, 45, 45, 45, 76, 76, 76, 76, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]","[20, 45, 45, 45, 76, 76, 76, 76, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]"
0_55_100,"[69, 76, 76, 76, 76, 76, 88, 136, 138, 146, 150, 159, 159, 173, 252, 277, 283, 283, 283, 283]",[0],[55],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[69, 76, 76, 76, 76, 76, 88, 136, 138, 146, 150, 159, 159, 173, 252, 277, 283, 283, 283, 283]","[69, 76, 76, 76, 76, 76, 88, 136, 138, 146, 150, 159, 159, 173, 252, 277, 283, 283, 283, 283]"
9_57_101,"[22, 22, 22, 24, 45, 45, 45, 45, 45, 51, 55, 75, 120, 120, 143, 143, 165, 165, 189, 231]",[9],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22]","[22, 22, 22, 24, 45, 45, 45, 45, 45, 51, 55, 75, 120, 120, 143, 143, 165, 165, 189, 231]","[22, 22, 22, 24, 45, 45, 45, 45, 45, 51, 55, 75, 120, 120, 143, 143, 165, 165, 189, 231]"
0_94_102,"[27, 27, 36, 142, 147, 195, 220, 220, 221, 221, 221, 244, 399, 418, 423, 489, 534, 534, 568, 575]",[0],[94],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[27, 27, 36, 142, 147, 195, 220, 220, 221, 221, 221, 244, 399, 418, 423, 489, 534, 534, 568, 575]","[27, 27, 36, 142, 147, 195, 220, 220, 221, 221, 221, 244, 399, 418, 423, 489, 534, 534, 568, 575]"
0_3_103,"[14, 14, 14, 14, 14, 14, 84, 84, 84, 84, 84, 84, 84, 84, 84, 135, 144, 270, 299, 346]",[0],[3],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21]","[14, 14, 14, 14, 14, 14, 84, 84, 84, 84, 84, 84, 84, 84, 84, 135, 144, 270, 299, 346]","[14, 14, 14, 14, 14, 14, 84, 84, 84, 84, 84, 84, 84, 84, 84, 135, 144, 270, 299, 346]"
0_46_104,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 161, 161, 161, 161, 161, 183, 183, 195]",[0],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 161, 161, 161, 161, 161, 183, 183, 195]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 161, 161, 161, 161, 161, 183, 183, 195]"
0_46_105,"[31, 31, 31, 31, 31, 31, 31, 41, 72, 72, 75, 75, 94, 138, 138, 168, 173, 186, 186, 207]",[0],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[31, 31, 31, 31, 31, 31, 31, 41, 72, 72, 75, 75, 94, 138, 138, 168, 173, 186, 186, 207]","[31, 31, 31, 31, 31, 31, 31, 41, 72, 72, 75, 75, 94, 138, 138, 168, 173, 186, 186, 207]"
0_65_106,"[92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92]",[0],[65],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 22, 23]","[92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92]","[92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92]"
4_57_107,"[240, 260, 538, 538, 779, 779, 779, 857, 857, 1032, 1032, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]",[4],[57],"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[240, 260, 538, 538, 779, 779, 779, 857, 857, 1032, 1032, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]","[240, 260, 538, 538, 779, 779, 779, 857, 857, 1032, 1032, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]"
