Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
27_45_54,"[11, 33, 125, 125, 125, 125, 131, 131, 131, 131, 150, 193, 193, 228, 382, 382, 382, 382, 382, 382]",[27],[45],"[0, 3, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]","[11, 33, 125, 125, 125, 125, 131, 131, 131, 131, 150, 193, 193, 228, 382, 382, 382, 382, 382, 382]","[11, 33, 125, 125, 125, 125, 131, 131, 131, 131, 150, 193, 193, 228, 382, 382, 382, 382, 382, 382]"
21_38_55,"[361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]",[21],[38],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21]","[361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]","[361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]"
11_55_56,"[65, 669, 669, 759, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857]",[11],[55],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 22]","[65, 669, 669, 759, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857]","[65, 669, 669, 759, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857]"
21_44_57,"[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",[21],[44],"[1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]"
28_27_58,"[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]",[28],[27],"[1, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]"
11_44_59,"[91, 104, 162, 170, 281, 281, 329, 355, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]",[11],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[91, 104, 162, 170, 281, 281, 329, 355, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]","[91, 104, 162, 170, 281, 281, 329, 355, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]"
0_41_60,"[1, 1, 16, 16, 55, 82, 82, 82, 82, 82, 82, 82, 82, 122, 123, 133, 133, 158, 177, 199]",[0],[41],"[0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[1, 1, 16, 16, 55, 82, 82, 82, 82, 82, 82, 82, 82, 122, 123, 133, 133, 158, 177, 199]","[1, 1, 16, 16, 55, 82, 82, 82, 82, 82, 82, 82, 82, 122, 123, 133, 133, 158, 177, 199]"
9_75_61,"[16, 27, 50, 50, 50, 57, 61, 61, 72, 76, 76, 109, 146, 158, 160, 197, 207, 214, 256, 256]",[9],[75],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21]","[16, 27, 50, 50, 50, 57, 61, 61, 72, 76, 76, 109, 146, 158, 160, 197, 207, 214, 256, 256]","[16, 27, 50, 50, 50, 57, 61, 61, 72, 76, 76, 109, 146, 158, 160, 197, 207, 214, 256, 256]"
29_27_62,"[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]",[29],[27],"[0, 1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]"
16_41_63,"[685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685]",[16],[41],"[0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685]","[685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685, 685]"
1_18_64,"[32, 32, 32, 37, 59, 72, 89, 89, 100, 100, 106, 123, 123, 129, 186, 203, 275, 308, 308, 388]",[1],[18],"[0, 1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[32, 32, 32, 37, 59, 72, 89, 89, 100, 100, 106, 123, 123, 129, 186, 203, 275, 308, 308, 388]","[32, 32, 32, 37, 59, 72, 89, 89, 100, 100, 106, 123, 123, 129, 186, 203, 275, 308, 308, 388]"
30_44_65,"[83, 85, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]",[30],[44],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[83, 85, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]","[83, 85, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]"
12_33_66,"[682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682]",[12],[33],"[0, 1, 10, 11, 12, 13, 16, 19, 20, 21, 22, 23]","[682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682]","[682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682, 682]"
22_44_67,"[394, 394, 420, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 482, 482, 482, 482]",[22],[44],"[0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[394, 394, 420, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 482, 482, 482, 482]","[394, 394, 420, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 482, 482, 482, 482]"
11_34_68,"[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",[11],[34],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50]"
0_43_69,"[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 156, 232, 278, 306, 309, 309, 333, 385, 450, 472]",[0],[43],"[0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 156, 232, 278, 306, 309, 309, 333, 385, 450, 472]","[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 156, 232, 278, 306, 309, 309, 333, 385, 450, 472]"
16_46_70,"[345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345]",[16],[46],"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345]","[345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345]"
9_35_71,"[3, 13, 13, 17, 62, 70, 73, 75, 90, 160, 161, 225, 232, 237, 249, 276, 276, 289, 334, 335]",[9],[35],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[3, 13, 13, 17, 62, 70, 73, 75, 90, 160, 161, 225, 232, 237, 249, 276, 276, 289, 334, 335]","[3, 13, 13, 17, 62, 70, 73, 75, 90, 160, 161, 225, 232, 237, 249, 276, 276, 289, 334, 335]"
11_65_72,"[69, 69, 170, 250, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460]",[11],[65],"[0, 1, 3, 4, 5, 6, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[69, 69, 170, 250, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460]","[69, 69, 170, 250, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460]"
11_66_73,"[264, 264, 694, 694, 860, 860, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861]",[11],[66],"[0, 1, 2, 4, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[264, 264, 694, 694, 860, 860, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861]","[264, 264, 694, 694, 860, 860, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861, 861]"
11_34_74,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[11],[34],"[0, 1, 12, 16, 17, 18, 20, 22, 23]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
0_34_75,"[1, 23, 27, 122, 134, 158, 207, 220, 220, 232, 250, 250, 293, 357, 357, 365, 414, 437, 455, 455]",[0],[34],"[0, 1, 2, 3, 4, 7, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21, 22, 23]","[1, 23, 27, 122, 134, 158, 207, 220, 220, 232, 250, 250, 293, 357, 357, 365, 414, 437, 455, 455]","[1, 23, 27, 122, 134, 158, 207, 220, 220, 232, 250, 250, 293, 357, 357, 365, 414, 437, 455, 455]"
31_34_76,"[553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553]",[31],[34],"[0, 1, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553]","[553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553, 553]"
16_36_77,"[727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727]",[16],[36],"[2, 3, 4, 5, 6, 7, 8, 9, 16, 17, 18, 19, 21, 22, 23]","[727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727]","[727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727]"
12_58_78,"[876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876]",[12],[58],"[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876]","[876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876, 876]"
22_45_79,"[273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 315, 315, 315, 376, 394, 394, 409, 600, 600]",[22],[45],"[0, 1, 4, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]","[273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 315, 315, 315, 376, 394, 394, 409, 600, 600]","[273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 315, 315, 315, 376, 394, 394, 409, 600, 600]"
32_25_80,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[32],[25],"[11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
12_94_81,"[618, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777]",[12],[94],"[0, 1, 2, 4, 5, 6, 7, 8, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[618, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777]","[618, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777]"
16_48_82,"[1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006]",[16],[48],"[0, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]","[1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006]","[1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006]"
16_35_83,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[16],[35],"[0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
21_53_84,"[597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597]",[21],[53],"[12, 13, 14, 15, 16, 17, 18, 21, 22]","[597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597]","[597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597]"
9_45_85,"[30, 53, 53, 53, 53, 53, 53, 53, 53, 65, 107, 107, 107, 173, 176, 213, 228, 349, 350, 407]",[9],[45],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21]","[30, 53, 53, 53, 53, 53, 53, 53, 53, 65, 107, 107, 107, 173, 176, 213, 228, 349, 350, 407]","[30, 53, 53, 53, 53, 53, 53, 53, 53, 65, 107, 107, 107, 173, 176, 213, 228, 349, 350, 407]"
30_44_86,"[18, 18, 26, 51, 128, 128, 128, 128, 128, 152, 171, 239, 247, 272, 290, 290, 360, 447, 513, 551]",[30],[44],"[0, 1, 2, 3, 4, 6, 16, 17, 18, 19, 20, 22, 23]","[18, 18, 26, 51, 128, 128, 128, 128, 128, 152, 171, 239, 247, 272, 290, 290, 360, 447, 513, 551]","[18, 18, 26, 51, 128, 128, 128, 128, 128, 152, 171, 239, 247, 272, 290, 290, 360, 447, 513, 551]"
21_44_87,"[91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]",[21],[44],"[0, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]","[91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]"
21_34_88,"[12, 12, 142, 164, 164, 340, 648, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 937]",[21],[34],"[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 21, 22, 23]","[12, 12, 142, 164, 164, 340, 648, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 937]","[12, 12, 142, 164, 164, 340, 648, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769, 937]"
22_44_89,"[36, 36, 36, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]",[22],[44],"[0, 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[36, 36, 36, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]","[36, 36, 36, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
8_44_90,"[16, 51, 100, 100, 100, 186, 187, 219, 219, 219, 238, 272, 296, 333, 337, 379, 514, 540, 616, 739]",[8],[44],"[0, 2, 3, 7, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]","[16, 51, 100, 100, 100, 186, 187, 219, 219, 219, 238, 272, 296, 333, 337, 379, 514, 540, 616, 739]","[16, 51, 100, 100, 100, 186, 187, 219, 219, 219, 238, 272, 296, 333, 337, 379, 514, 540, 616, 739]"
28_27_91,"[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]",[28],[27],"[0, 1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]"
4_93_92,"[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]",[4],[93],"[0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
33_27_93,"[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]",[33],[27],"[0, 1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]"
32_94_94,"[777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777]",[32],[94],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777]","[777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777]"
2_5_95,"[308, 308, 308, 308, 308, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764]",[2],[5],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[308, 308, 308, 308, 308, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764]","[308, 308, 308, 308, 308, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764]"
16_50_96,"[678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678]",[16],[50],"[0, 1, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678]","[678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678]"
30_93_97,"[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]",[30],[93],"[2, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
16_94_98,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",[16],[94],"[0, 1, 2, 3, 4, 5, 7, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
21_44_99,"[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]",[21],[44],"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]","[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]"
21_44_100,"[117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117]",[21],[44],"[10, 11, 12, 13, 14, 17, 19]","[117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117]","[117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117]"
16_75_101,"[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]",[16],[75],"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 23]","[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]","[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]"
34_5_102,"[90, 191, 191, 254, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 443, 518, 518]",[34],[5],"[0, 1, 3, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]","[90, 191, 191, 254, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 443, 518, 518]","[90, 191, 191, 254, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340, 443, 518, 518]"
16_92_103,"[549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549]",[16],[92],"[0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549]","[549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549]"
35_93_104,"[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]",[35],[93],"[0, 2, 3, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
25_44_105,"[131, 131, 131, 131, 131, 291, 291, 291, 323, 323, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]",[25],[44],"[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[131, 131, 131, 131, 131, 291, 291, 291, 323, 323, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]","[131, 131, 131, 131, 131, 291, 291, 291, 323, 323, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
7_44_106,"[103, 103, 187, 215, 256, 456, 456, 489, 489, 489, 489, 489, 489, 489, 489, 551, 551, 551, 551, 551]",[7],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[103, 103, 187, 215, 256, 456, 456, 489, 489, 489, 489, 489, 489, 489, 489, 551, 551, 551, 551, 551]","[103, 103, 187, 215, 256, 456, 456, 489, 489, 489, 489, 489, 489, 489, 489, 551, 551, 551, 551, 551]"
8_28_107,"[610, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]",[8],[28],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 23]","[610, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]","[610, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]"
21_44_108,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48]",[21],[44],"[12, 13, 14, 15, 17, 20, 22]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48]"
